ID pot;Time (days);Initial CO2 (ppm);Final CO2 (ppm);Time final (h);Sites;Depth (cm);Repetition;Temperature (°C);Pot weight (g);Soil weight (g);Water volume (ml);Water content (%);Bulk density (g/cm3);Carbone(%);pHCaCl2;Temperature (K);Total carbon (Mg/ha);Molar Volume (L/mol);Headspace Volume (mL);Dry soil weight (g);CO2 emission (ug/h/g);CO2 emission (mg/kg);CO2 emission (Mg/ha);K;lnK;1/T
24;105;432,265756560124;447,329719813209;26,13;PF45;30;1;10;247,66;111,82;5,6;11,8;1,60;0,3;4,4;283;4,80;23,2222272884283;180,112500000000;98,62524;5,44042708174753e-04;1,37098762460037826;2,19358019936061e-03;4,35333646958456e-06;-12,34456800235911;0,00353356890459364
45;7;550,519814920042;589,717871203599;22,86;PF45;30;2;10;252,10;113,94;3,5;13,9;1,60;0,2;4,7;283;3,20;23,2222272884283;178,787500000000;98,10234;1,61481756892778e-03;0,27128935157986783;4,34062962527789e-04;1,93791251944425e-05;-10,85131409212613;0,00353356890459364
45;14;482,624516946468;516,666281279696;25,20;PF45;30;2;10;252,10;113,94;3,5;13,9;1,60;0,2;4,7;283;3,20;23,2222272884283;178,787500000000;98,10234;1,27217448124521e-03;0,42745062569839171;6,83921001117427e-04;1,52677253827665e-05;-11,08976940970057;0,00353356890459364
45;21;483,452848423194;441,013295154185;25,26;PF45;30;2;10;252,10;113,94;3,5;13,9;1,60;0,2;4,7;283;3,20;23,2222272884283;178,787500000000;98,10234;-1,58224093879263e-03;-0,79744943315148298;-1,27591909304237e-03;-1,89831069999796e-05;NA;0,00353356890459364
45;35;528,122092832541;515,103903559127;24,14;PF45;30;2;10;252,10;113,94;3,5;13,9;1,60;0,2;4,7;283;3,20;23,2222272884283;178,787500000000;98,10234;-5,07865223851759e-04;-0,42660678803547764;-6,82570860856764e-04;-6,09373280237917e-06;NA;0,00353356890459364
45;49;548,167889125800;524,708443496802;24,43;PF45;30;2;10;252,10;113,94;3,5;13,9;1,60;0,2;4,7;283;3,20;23,2222272884283;178,787500000000;98,10234;-9,04335204826804e-04;-1,06349820087632141;-1,70159712140211e-03;-1,08491382037545e-05;NA;0,00353356890459364
45;63;622,163431594215;493,884219956487;24,21;PF45;30;2;10;252,10;113,94;3,5;13,9;1,60;0,2;4,7;283;3,20;23,2222272884283;178,787500000000;98,10234;-4,98995526852627e-03;-7,54481236601171368;-1,20716997856187e-02;-5,97668016416040e-05;NA;0,00353356890459364
45;77;559,597496817989;557,306745863386;22,82;PF45;30;2;10;252,10;113,94;3,5;13,9;1,60;0,2;4,7;283;3,20;23,2222272884283;178,787500000000;98,10234;-9,45360377270516e-05;-0,17470259771959132;-2,79524156351346e-04;-1,13438290853469e-06;NA;0,00353356890459364
45;91;590,835002275831;504,290896677287;24,73;PF45;30;2;10;252,10;113,94;3,5;13,9;1,60;0,2;4,7;283;3,20;23,2222272884283;178,787500000000;98,10234;-3,29570656688701e-03;-7,19782314208123175;-1,15165170273300e-02;-3,94774833502372e-05;NA;0,00353356890459364
45;105;459,022357557427;460,522473315544;26,13;PF45;30;2;10;252,10;113,94;3,5;13,9;1,60;0,2;4,7;283;3,20;23,2222272884283;178,787500000000;98,10234;5,40655372758407e-05;0,13624515393511849;2,17992246296190e-04;6,48808546816264e-07;-14,24812816096400;0,00353356890459364
5;7;513,195551586979;588,592097862767;22,86;PF45;30;3;10;251,96;119,53;-2,0;19,5;1,60;0,1;5,1;283;1,60;23,2222272884283;175,293750000000;96,22165;3,10489010248358e-03;0,52162153721724180;8,34594459547587e-04;7,45368041512901e-05;-9,50421753911066;0,00353356890459364
5;14;489,015045929680;500,282815964523;25,20;PF45;30;3;10;251,96;119,53;-2,0;19,5;1,60;0,1;5,1;283;1,60;23,2222272884283;175,293750000000;96,22165;4,20928605587483e-04;0,14143201147739426;2,26291218363831e-04;1,01030009948267e-05;-11,50267805005024;0,00353356890459364
5;21;489,309359104781;463,462220264317;25,26;PF45;30;3;10;251,96;119,53;-2,0;19,5;1,60;0,1;5,1;283;1,60;23,2222272884283;175,293750000000;96,22165;-9,63274660502671e-04;-0,48549042889334643;-7,76784686229354e-04;-2,31129817402265e-05;NA;0,00353356890459364
5;35;496,132204362801;513,738445136953;24,14;PF45;30;3;10;251,96;119,53;-2,0;19,5;1,60;0,1;5,1;283;1,60;23,2222272884283;175,293750000000;96,22165;6,86594590793211e-04;0,57673945626629730;9,22783130026076e-04;1,64830238411682e-05;-11,01317956480658;0,00353356890459364
5;49;570,977825159915;547,577910447761;24,43;PF45;30;3;10;251,96;119,53;-2,0;19,5;1,60;0,1;5,1;283;1,60;23,2222272884283;175,293750000000;96,22165;-9,01699469422407e-04;-1,06039857604075016;-1,69663772166520e-03;-2,16293214409845e-05;NA;0,00353356890459364
5;63;594,635339789258;518,468196749285;24,21;PF45;30;3;10;251,96;119,53;-2,0;19,5;1,60;0,1;5,1;283;1,60;23,2222272884283;175,293750000000;96,22165;-2,96171921571495e-03;-4,47811945416099988;-7,16499112665760e-03;-7,09225795417547e-05;NA;0,00353356890459364
5;77;686,280101824353;530,870895205770;22,82;PF45;30;3;10;251,96;119,53;-2,0;19,5;1,60;0,1;5,1;283;1,60;23,2222272884283;175,293750000000;96,22165;-6,41109348707708e-03;-11,84770076411844109;-1,89563212225895e-02;-1,52961899012078e-04;NA;0,00353356890459364
5;91;642,882567137005;669,626627218935;24,73;PF45;30;3;10;251,96;119,53;-2,0;19,5;1,60;0,1;5,1;283;1,60;23,2222272884283;175,293750000000;96,22165;1,01806200501849e-03;2,22344741896038123;3,55751587033661e-03;2,44606917398508e-05;-10,61844314765334;0,00353356890459364
5;105;434,277119267555;447,073048699133;26,13;PF45;30;3;10;251,96;119,53;-2,0;19,5;1,60;0,1;5,1;283;1,60;23,2222272884283;175,293750000000;96,22165;4,61002662024706e-04;1,16172670830225888;1,85876273328361e-03;1,10704955795811e-05;-11,41122704444260;0,00353356890459364
13;7;491,418150823931;577,367864173228;22,86;PF45;30;4;10;249,51;120,32;-2,8;20,3;1,60;0,2;4,7;283;3,20;23,2222272884283;174,800000000000;95,89504;3,54152950920298e-03;0,59497695754610147;9,51963132073762e-04;4,25046767497749e-05;-10,06589644691681;0,00353356890459364
13;14;478,831960722205;498,406461830852;25,20;PF45;30;4;10;249,51;120,32;-2,8;20,3;1,60;0,2;4,7;283;3,20;23,2222272884283;174,800000000000;95,89504;7,31665908101882e-04;0,24583974512223244;3,93343592195572e-04;8,78053055911836e-06;-11,64297372399736;0,00353356890459364
13;21;480,946804001356;445,639074889868;25,26;PF45;30;4;10;249,51;120,32;-2,8;20,3;1,60;0,2;4,7;283;3,20;23,2222272884283;174,800000000000;95,89504;-1,31661590752990e-03;-0,66357441739507161;-1,06171906783211e-03;-1,57967704520557e-05;NA;0,00353356890459364
13;35;518,440733147450;556,714933573889;24,14;PF45;30;4;10;249,51;120,32;-2,8;20,3;1,60;0,2;4,7;283;3,20;23,2222272884283;174,800000000000;95,89504;1,49345286134548e-03;1,25450040353020076;2,00720064564832e-03;1,79270572992570e-05;-10,92919940544204;0,00353356890459364
13;49;531,606823027719;579,021961620469;24,43;PF45;30;4;10;249,51;120,32;-2,8;20,3;1,60;0,2;4,7;283;3,20;23,2222272884283;174,800000000000;95,89504;1,82816847480226e-03;2,14992612636745539;3,43988180218793e-03;2,19498214360742e-05;-10,72675155350697;0,00353356890459364
13;63;529,818352459366;505,051448317051;24,21;PF45;30;4;10;249,51;120,32;-2,8;20,3;1,60;0,2;4,7;283;3,20;23,2222272884283;174,800000000000;95,89504;-9,63606214304516e-04;-1,45697259602842810;-2,33115615364549e-03;-1,15590647725079e-05;NA;0,00353356890459364
13;77;591,343826898600;557,957658039881;22,82;PF45;30;4;10;249,51;120,32;-2,8;20,3;1,60;0,2;4,7;283;3,20;23,2222272884283;174,800000000000;95,89504;-1,37807737876661e-03;-2,54668699596069104;-4,07469919353711e-03;-1,65264088791304e-05;NA;0,00353356890459364
13;91;630,687847064178;586,553117888029;24,73;PF45;30;4;10;249,51;120,32;-2,8;20,3;1,60;0,2;4,7;283;3,20;23,2222272884283;174,800000000000;95,89504;-1,68104371739827e-03;-3,67139947879782991;-5,87423916607653e-03;-2,01540318876269e-05;NA;0,00353356890459364
13;105;462,354246709720;469,134006004003;26,13;PF45;30;4;10;249,51;120,32;-2,8;20,3;1,60;0,2;4,7;283;3,20;23,2222272884283;174,800000000000;95,89504;2,44397930274467e-04;0,61588278429165766;9,85412454866652e-04;2,93322681745219e-06;-12,73940743803974;0,00353356890459364
21;7;509,870330383960;4615,059248453320;23,14;A9;10;1;20;251,14;110,33;42,1;10,3;0,89;1,8;3,8;293;16,02;24,0428006908463;126,033707865169;98,96601;1,12763003510639e-01;18,94418458978733355;1,68603242849107e-02;1,50429845539206e-04;-8,80201372505022;0,00341296928327645
21;14;493,096705733291;4448,901156160910;25,27;A9;10;1;20;251,14;110,33;42,1;10,3;0,89;1,8;3,8;293;16,02;24,0428006908463;126,033707865169;98,96601;9,95007638155209e-02;33,43225664201503378;2,97547084113934e-02;1,32791042859198e-04;-8,92673377154609;0,00341296928327645
21;21;503,649686334351;4915,840519823790;25,31;A9;10;1;20;251,14;110,33;42,1;10,3;0,89;1,8;3,8;293;16,02;24,0428006908463;126,033707865169;98,96601;1,10804904730354e-01;55,84567198409833821;4,97026480658475e-02;1,47969532350379e-04;-8,81850416789019;0,00341296928327645
21;35;543,616631130064;3703,822781695920;24,17;A9;10;1;20;251,14;110,33;42,1;10,3;0,89;1,8;3,8;293;16,02;24,0428006908463;126,033707865169;98,96601;8,31066172742135e-02;69,80955851033938586;6,21305070742021e-02;1,11024255639214e-04;-9,10576186125160;0,00341296928327645
21;49;488,689552238806;3154,082814498930;24,59;A9;10;1;20;251,14;110,33;42,1;10,3;0,89;1,8;3,8;293;16,02;24,0428006908463;126,033707865169;98,96601;6,88968884587141e-02;81,02274082744776251;7,21102393364285e-02;9,20698891612238e-05;-9,29296260451858;0,00341296928327645
21;63;486,862335224607;2715,467386203660;23,06;A9;10;1;20;251,14;110,33;42,1;10,3;0,89;1,8;3,8;293;16,02;24,0428006908463;126,033707865169;98,96601;6,14286044931789e-02;92,88004999368654069;8,26632444943810e-02;8,21168502512754e-05;-9,40736732198903;0,00341296928327645
21;77;487,117776834960;2953,052694102670;22,97;A9;10;1;20;251,14;110,33;42,1;10,3;0,89;1,8;3,8;293;16,02;24,0428006908463;126,033707865169;98,96601;6,82366121833925e-02;126,10125931490939877;1,12230120790269e-01;9,13023393080845e-05;-9,30133414847818;0,00341296928327645
21;91;530,539462903960;2795,442649066910;24,79;A9;10;1;20;251,14;110,33;42,1;10,3;0,89;1,8;3,8;293;16,02;24,0428006908463;126,033707865169;98,96601;5,80724244640781e-02;126,83017502954645295;1,12878855776296e-01;7,77039777173934e-05;-9,46260410862696;0,00341296928327645
21;105;449,710864056241;2394,663442294860;26,14;A9;10;1;20;251,14;110,33;42,1;10,3;0,89;1,8;3,8;293;16,02;24,0428006908463;126,033707865169;98,96601;4,72933714821111e-02;119,17929613491992313;1,06069573560079e-01;6,32675099105218e-05;-9,66813863213882;0,00341296928327645
59;7;474,045425765078;5881,234515607420;23,14;A9;10;2;20;248,21;124,93;27,5;24,9;0,89;2,4;3,8;293;21,36;24,0428006908463;109,629213483146;93,82243;1,36277454761759e-01;22,89461239997554287;2,03762050359782e-02;1,36342496535495e-04;-8,90034048109639;0,00341296928327645
59;14;480,833021856193;6213,201757998100;25,27;A9;10;2;20;248,21;124,93;27,5;24,9;0,89;2,4;3,8;293;21,36;24,0428006908463;109,629213483146;93,82243;1,32295383013694e-01;44,45124869260105527;3,95616113364149e-02;1,32418048978311e-04;-8,92954660216386;0,00341296928327645
59;21;472,679688029841;5953,559524229070;25,31;A9;10;2;20;248,21;124,93;27,5;24,9;0,89;2,4;3,8;293;21,36;24,0428006908463;109,629213483146;93,82243;1,26291449143653e-01;63,65089036840095815;5,66492924278769e-02;1,26459215900728e-04;-8,97559070572684;0,00341296928327645
59;35;499,276808266361;5087,598655076270;24,17;A9;10;2;20;248,21;124,93;27,5;24,9;0,89;2,4;3,8;293;21,36;24,0428006908463;109,629213483146;93,82243;1,10711576374691e-01;92,99772415474075160;8,27679744977193e-02;1,10926630527431e-04;-9,10664156143901;0,00341296928327645
59;49;495,437611940299;3813,698763326230;24,59;A9;10;2;20;248,21;124,93;27,5;24,9;0,89;2,4;3,8;293;21,36;24,0428006908463;109,629213483146;93,82243;7,86987519259169e-02;92,54973226487824434;8,23692617157416e-02;7,88508837483787e-05;-9,44795203664874;0,00341296928327645
59;63;467,293801458982;3720,617166503140;23,06;A9;10;2;20;248,21;124,93;27,5;24,9;0,89;2,4;3,8;293;21,36;24,0428006908463;109,629213483146;93,82243;8,22780026656451e-02;124,40434003045535860;1,10719862627105e-01;8,24919870429107e-05;-9,40280939609334;0,00341296928327645
59;77;481,678319898176;3627,444123886300;22,97;A9;10;2;20;248,21;124,93;27,5;24,9;0,89;2,4;3,8;293;21,36;24,0428006908463;109,629213483146;93,82243;7,98695436656746e-02;147,59891669416674631;1,31363035857808e-01;8,01161523178208e-05;-9,43203307231110;0,00341296928327645
59;91;510,363359126081;3751,363905325440;24,79;A9;10;2;20;248,21;124,93;27,5;24,9;0,89;2,4;3,8;293;21,36;24,0428006908463;109,629213483146;93,82243;7,62462324211165e-02;166,52177160771836384;1,48204376730869e-01;7,65119760616559e-05;-9,47806327955886;0,00341296928327645
59;105;452,427327720101;2969,226984656440;26,14;A9;10;2;20;248,21;124,93;27,5;24,9;0,89;2,4;3,8;293;21,36;24,0428006908463;109,629213483146;93,82243;5,61511782857323e-02;141,50096928004532515;1,25935862659240e-01;5,63173619344153e-05;-9,78450768786468;0,00341296928327645
41;7;488,490185891712;5883,220648200230;23,14;A9;10;3;20;248,48;116,92;35,5;16,9;0,89;1,6;4,0;293;14,24;24,0428006908463;118,629213483146;97,16052;1,42070662801592e-01;23,86787135066741428;2,12424055020940e-02;2,13265102030612e-04;-8,45297455566805;0,00341296928327645
41;14;515,021951219512;6181,818007602150;25,27;A9;10;3;20;248,48;116,92;35,5;16,9;0,89;1,6;4,0;293;14,24;24,0428006908463;118,629213483146;97,16052;1,36656518220164e-01;45,91659012197509071;4,08657652085578e-02;2,05279472586241e-04;-8,49113822634109;0,00341296928327645
41;21;485,957892505934;6146,698607929520;25,31;A9;10;3;20;248,48;116,92;35,5;16,9;0,89;1,6;4,0;293;14,24;24,0428006908463;118,629213483146;97,16052;1,36294750231722e-01;68,69255411678773271;6,11363731639411e-02;2,04882249636018e-04;-8,49307513587158;0,00341296928327645
41;35;632,665327210103;3904,352550434640;24,17;A9;10;3;20;248,48;116,92;35,5;16,9;0,89;1,6;4,0;293;14,24;24,0428006908463;118,629213483146;97,16052;8,24884490211069e-02;69,29029717772981201;6,16683644881795e-02;1,24001370620218e-04;-8,99521793903147;0,00341296928327645
41;49;478,025671641791;3191,228742004260;24,59;A9;10;3;20;248,48;116,92;35,5;16,9;0,89;1,6;4,0;293;14,24;24,0428006908463;118,629213483146;97,16052;6,72390829266367e-02;79,07316152172475654;7,03751137543350e-02;1,01108673893797e-04;-9,19931464042717;0,00341296928327645
41;63;482,600017064118;3183,489697538500;23,06;A9;10;3;20;248,48;116,92;35,5;16,9;0,89;1,6;4,0;293;14,24;24,0428006908463;118,629213483146;97,16052;7,13749065947322e-02;107,91885877123503690;9,60477843063992e-02;1,07425055707572e-04;-9,13871710973158;0,00341296928327645
41;77;486,534917267713;4029,353754773020;22,97;A9;10;3;20;248,48;116,92;35,5;16,9;0,89;1,6;4,0;293;14,24;24,0428006908463;118,629213483146;97,16052;9,39909329371802e-02;173,69524406790893067;1,54588767220439e-01;1,41757254236784e-04;-8,86139444039227;0,00341296928327645
41;91;510,773099681384;3544,673964497040;24,79;A9;10;3;20;248,48;116,92;35,5;16,9;0,89;1,6;4,0;293;14,24;24,0428006908463;118,629213483146;97,16052;7,45800841999661e-02;162,88290389272603420;1,44965784464526e-01;1,12443449738077e-04;-9,09306013169508;0,00341296928327645
41;105;483,749407340800;2987,222731821210;26,14;A9;10;3;20;248,48;116,92;35,5;16,9;0,89;1,6;4,0;293;14,24;24,0428006908463;118,629213483146;97,16052;5,83627026984710e-02;147,07401080014693662;1,30895869612131e-01;8,79488948291538e-05;-9,33875465275899;0,00341296928327645
52;7;500,167318775875;6689,439398200220;23,14;A9;10;4;20;252,11;122,71;28,7;23,7;0,89;1,8;3,8;293;16,02;24,0428006908463;112,123595505618;93,62773;1,59869247859873e-01;26,85803364045865393;2,39036499400082e-02;2,13318184169458e-04;-8,45272568450578;0,00341296928327645
52;14;494,855527399430;5623,463050364270;25,27;A9;10;4;20;252,11;122,71;28,7;23,7;0,89;1,8;3,8;293;16,02;24,0428006908463;112,123595505618;93,62773;1,21306182264830e-01;40,75887724098287634;3,62754007444748e-02;1,61924975625414e-04;-8,72837744342540;0,00341296928327645
52;21;478,694252288912;6620,871894273130;25,31;A9;10;4;20;252,11;122,71;28,7;23,7;0,89;1,8;3,8;293;16,02;24,0428006908463;112,123595505618;93,62773;1,45050402868425e-01;73,10540304568613124;6,50638087106607e-02;1,93794343353799e-04;-8,54871304699448;0,00341296928327645
52;35;479,250746268657;4915,441422010830;24,17;A9;10;4;20;252,11;122,71;28,7;23,7;0,89;1,8;3,8;293;16,02;24,0428006908463;112,123595505618;93,62773;1,09703950230553e-01;92,15131819366453669;8,20146731923614e-02;1,46647637345455e-04;-8,82747787350963;0,00341296928327645
52;49;490,734669509595;3448,115223880600;24,59;A9;10;4;20;252,11;122,71;28,7;23,7;0,89;1,8;3,8;293;16,02;24,0428006908463;112,123595505618;93,62773;7,18848541494596e-02;84,53658847976446111;7,52375637469904e-02;9,60722497654644e-05;-9,25041004783551;0,00341296928327645
52;63;483,785887974063;4022,511880892450;23,06;A9;10;4;20;252,11;122,71;28,7;23,7;0,89;1,8;3,8;293;16,02;24,0428006908463;112,123595505618;93,62773;9,17225974555064e-02;138,68456735272562241;1,23429264943926e-01;1,22770360574022e-04;-9,00519493478780;0,00341296928327645
52;77;463,490793381417;3310,426431904960;22,97;A9;10;4;20;252,11;122,71;28,7;23,7;0,89;1,8;3,8;293;16,02;24,0428006908463;112,123595505618;93,62773;7,40807491524401e-02;136,90122443370927385;1,21842089746001e-01;9,91518678793254e-05;-9,21885786425181;0,00341296928327645
52;91;506,209922621757;3302,275876194810;24,79;A9;10;4;20;252,11;122,71;28,7;23,7;0,89;1,8;3,8;293;16,02;24,0428006908463;112,123595505618;93,62773;6,74154746014378e-02;147,23539652954016788;1,31039502911291e-01;9,02569441417809e-05;-9,31285002031204;0,00341296928327645
52;105;432,317297474046;2782,452301534360;26,14;A9;10;4;20;252,11;122,71;28,7;23,7;0,89;1,8;3,8;293;16,02;24,0428006908463;112,123595505618;93,62773;5,37373121066730e-02;135,41802650881598424;1,20522043592846e-01;7,19206274610231e-05;-9,53994744340872;0,00341296928327645
36;7;503,529182563520;2144,126652137230;23,14;A9;20;1;20;249,81;114,21;8,8;14,2;1,42;1,1;4,0;293;15,62;24,0428006908463;169,570422535211;97,99218;6,12341305135901e-02;10,28733392628312870;1,46080141753220e-02;1,33664251266641e-04;-8,92017948981347;0,00341296928327645
36;14;478,852074754514;1818,008409882800;25,27;A9;20;1;20;249,81;114,21;8,8;14,2;1,42;1,1;4,0;293;15,62;24,0428006908463;169,570422535211;97,99218;4,57699998499797e-02;15,37871994959317412;2,18377823284223e-02;9,99316896643218e-05;-9,21102370875437;0,00341296928327645
36;21;477,327475415395;1642,417444933920;25,31;A9;20;1;20;249,81;114,21;8,8;14,2;1,42;1,1;4,0;293;15,62;24,0428006908463;169,570422535211;97,99218;3,97577859267408e-02;20,03792410707735172;2,84538522320498e-02;8,68233642340071e-05;-9,35163479931573;0,00341296928327645
36;35;482,070731507299;1506,158274561260;24,17;A9;20;1;20;249,81;114,21;8,8;14,2;1,42;1,1;4,0;293;15,62;24,0428006908463;169,570422535211;97,99218;3,65944568689298e-02;30,73934376990105832;4,36498681532595e-02;7,99542189190369e-05;-9,43405635060769;0,00341296928327645
36;49;466,561876332623;1327,005501066100;24,59;A9;20;1;20;249,81;114,21;8,8;14,2;1,42;1,1;4,0;293;15,62;24,0428006908463;169,570422535211;97,99218;3,02216912994219e-02;35,54070896812014979;5,04678067347306e-02;6,60449879143496e-05;-9,62517441307961;0,00341296928327645
36;63;585,896378140864;1372,565163602240;23,06;A9;20;1;20;249,81;114,21;8,8;14,2;1,42;1,1;4,0;293;15,62;24,0428006908463;169,570422535211;97,99218;2,94637138329555e-02;44,54913531542867133;6,32597721479087e-02;6,44149925954494e-05;-9,65016414767151;0,00341296928327645
36;77;502,265294866356;1046,783623249890;22,97;A9;20;1;20;249,81;114,21;8,8;14,2;1,42;1,1;4,0;293;15,62;24,0428006908463;169,570422535211;97,99218;2,04741735450400e-02;37,83627271123392433;5,37275072499522e-02;4,47479271464409e-05;-10,01446543506617;0,00341296928327645
36;91;501,744060081930;1599,211606736460;24,79;A9;20;1;20;249,81;114,21;8,8;14,2;1,42;1,1;4,0;293;15,62;24,0428006908463;169,570422535211;97,99218;3,82357869034246e-02;83,50695859707930424;1,18579881207853e-01;8,37418034726521e-05;-9,38777226103184;0,00341296928327645
36;105;425,229951769803;745,847273182121;26,14;A9;20;1;20;249,81;114,21;8,8;14,2;1,42;1,1;4,0;293;15,62;24,0428006908463;169,570422535211;97,99218;1,05934219465717e-02;26,69542330536060248;3,79075010936121e-02;2,31410119416994e-05;-10,67390410588011;0,00341296928327645
17;7;501,871824011689;941,065136389201;23,14;A9;20;2;20;251,69;112,33;10,7;12,3;1,42;1,2;3,8;293;17,04;24,0428006908463;170,894366197183;98,51341;1,64331548316739e-02;2,76077001172122127;3,92029341664413e-03;3,28700909233966e-05;-10,32294740414057;0,00341296928327645
17;14;466,120462464365;874,390323091543;25,27;A9;20;2;20;251,69;112,33;10,7;12,3;1,42;1,2;3,8;293;17,04;24,0428006908463;170,894366197183;98,51341;1,39884843698801e-02;4,70013074827970012;6,67418566255717e-03;2,79824491463095e-05;-10,48393306052371;0,00341296928327645
17;21;475,042785690064;765,310114537445;25,31;A9;20;2;20;251,69;112,33;10,7;12,3;1,42;1,2;3,8;293;17,04;24,0428006908463;170,894366197183;98,51341;9,92966494783601e-03;5,00455113370934690;7,10646260986727e-03;1,98634721737286e-05;-10,82662808211464;0,00341296928327645
17;35;500,390610136132;732,325159914712;24,17;A9;20;2;20;251,69;112,33;10,7;12,3;1,42;1,2;3,8;293;17,04;24,0428006908463;170,894366197183;98,51341;8,30839968071875e-03;6,97905573180374894;9,91025913916132e-03;1,66216333011340e-05;-11,00480550013238;0,00341296928327645
17;49;465,832238805970;668,966311300640;24,59;A9;20;2;20;251,69;112,33;10,7;12,3;1,42;1,2;3,8;293;17,04;24,0428006908463;170,894366197183;98,51341;7,15241705415709e-03;8,41124245568873974;1,19439642870780e-02;1,43098498450916e-05;-11,15456245745644;0,00341296928327645
17;63;467,925387142187;671,289535429376;23,06;A9;20;2;20;251,69;112,33;10,7;12,3;1,42;1,2;3,8;293;17,04;24,0428006908463;170,894366197183;98,51341;7,63560884775377e-03;11,54504057780369664;1,63939576204813e-02;1,52785685284770e-05;-11,08905946130569;0,00341296928327645
17;77;475,751548578702;664,699575731863;22,97;A9;20;2;20;251,69;112,33;10,7;12,3;1,42;1,2;3,8;293;17,04;24,0428006908463;170,894366197183;98,51341;7,12213087325143e-03;13,16169785376864176;1,86896109523515e-02;1,42520790743154e-05;-11,15860776194002;0,00341296928327645
17;91;504,162403277196;556,005507510241;24,79;A9;20;2;20;251,69;112,33;10,7;12,3;1,42;1,2;3,8;293;17,04;24,0428006908463;170,894366197183;98,51341;1,81068562864563e-03;3,95453741296206118;5,61544312640613e-03;3,62196809042073e-06;-12,52849300847540;0,00341296928327645
17;105;435,133246137497;631,114826551034;26,14;A9;20;2;20;251,69;112,33;10,7;12,3;1,42;1,2;3,8;293;17,04;24,0428006908463;170,894366197183;98,51341;6,49139827239056e-03;16,35832364642422121;2,32288195779224e-02;1,29916536277977e-05;-11,25120343532232;0,00341296928327645
7;7;501,191265524799;1433,084944460070;23,14;A9;20;3;20;248,29;113,02;10,0;13,0;1,42;2,2;4,1;293;31,24;24,0428006908463;170,408450704225;98,32740;3,48349966833773e-02;5,85227944280738033;8,31023680878648e-03;3,80068699429196e-05;-10,17774362660650;0,00341296928327645
7;14;473,250174216028;1309,817944250870;25,27;A9;20;3;20;248,29;113,02;10,0;13,0;1,42;2,2;4,1;293;31,24;24,0428006908463;170,408450704225;98,32740;2,86357557258568e-02;9,62161392388787462;1,36626917719208e-02;3,12458393673309e-05;-10,37362433089122;0,00341296928327645
7;21;487,793370634113;1255,686819383260;25,31;A9;20;3;20;248,29;113,02;10,0;13,0;1,42;2,2;4,1;293;31,24;24,0428006908463;170,408450704225;98,32740;2,62434894051312e-02;13,22671866018612619;1,87819404974643e-02;2,86378707834691e-05;-10,46078056278811;0,00341296928327645
7;35;513,531753321306;1093,759824503850;24,17;A9;20;3;20;248,29;113,02;10,0;13,0;1,42;2,2;4,1;293;31,24;24,0428006908463;170,408450704225;98,32740;2,07651392480982e-02;17,44271696840250030;2,47686580951315e-02;2,26618641055600e-05;-10,69482704160141;0,00341296928327645
7;49;461,582430703625;1046,003326226010;24,59;A9;20;3;20;248,29;113,02;10,0;13,0;1,42;2,2;4,1;293;31,24;24,0428006908463;170,408450704225;98,32740;2,05579577366623e-02;24,17615829831487417;3,43301447836071e-02;2,24391946430762e-05;-10,70470136729979;0,00341296928327645
7;63;527,103067275287;1054,555181092960;23,06;A9;20;3;20;248,29;113,02;10,0;13,0;1,42;2,2;4,1;293;31,24;24,0428006908463;170,408450704225;98,32740;1,97850201275725e-02;29,91495043288960431;4,24792296147032e-02;2,15983460477768e-05;-10,74289381806812;0,00341296928327645
7;77;480,424819686042;1043,218710224860;22,97;A9;20;3;20;248,29;113,02;10,0;13,0;1,42;2,2;4,1;293;31,24;24,0428006908463;170,408450704225;98,32740;2,11934247074555e-02;39,16544885937778986;5,56149373803165e-02;2,31407038900784e-05;-10,67391741790260;0,00341296928327645
7;91;500,788666363223;1123,759808830220;24,79;A9;20;3;20;248,29;113,02;10,0;13,0;1,42;2,2;4,1;293;31,24;24,0428006908463;170,408450704225;98,32740;2,17372282169764e-02;47,47410642587654195;6,74132311247447e-02;2,37389624137281e-05;-10,64839287598356;0,00341296928327645
7;105;433,833605820322;905,539734823216;26,14;A9;20;3;20;248,29;113,02;10,0;13,0;1,42;2,2;4,1;293;31,24;24,0428006908463;170,408450704225;98,32740;1,56091300191910e-02;39,33500764836123409;5,58557108606729e-02;1,70433827833355e-05;-10,97974853611682;0,00341296928327645
50;7;529,018426820359;1272,809336332960;23,14;A9;20;4;20;249,63;129,43;-6,5;29,4;1,42;1,2;4,0;293;17,04;24,0428006908463;158,852112676056;91,37758;2,78892634189841e-02;4,68539625438932728;6,65326268123284e-03;5,57894190274859e-05;-9,79392632972109;0,00341296928327645
50;14;480,409518530250;1295,155305669940;25,27;A9;20;4;20;249,63;129,43;-6,5;29,4;1,42;1,2;4,0;293;17,04;24,0428006908463;158,852112676056;91,37758;2,79747628980357e-02;9,39952033374000173;1,33473188739108e-02;5,59714496914492e-05;-9,79066882417347;0,00341296928327645
50;21;496,570100033910;1230,054281938330;25,31;A9;20;4;20;249,63;129,43;-6,5;29,4;1,42;1,2;4,0;293;17,04;24,0428006908463;158,852112676056;91,37758;2,51447973583537e-02;12,67297786861028541;1,79956285734266e-02;5,03161683826985e-05;-9,89718409348918;0,00341296928327645
